invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_amount
4469,Walm097,Alice,Home And Lifestyle,72.0,3.0,2022-08-29,20:39:00,Ewallet,9.0,0.18,216.0
4470,Walm041,Mission,Fashion Accessories,29.0,1.0,2022-10-23,18:22:00,Ewallet,9.0,0.48,29.0
4471,Walm051,New Braunfels,Home And Lifestyle,36.0,3.0,2020-10-01,15:27:00,Ewallet,6.0,0.48,108.0
4472,Walm004,Austin,Fashion Accessories,66.0,3.0,2021-09-05,15:49:00,Ewallet,8.0,0.48,198.0
4473,Walm020,Killeen,Home And Lifestyle,67.0,2.0,2020-08-02,20:07:00,Ewallet,9.0,0.48,134.0
4474,Walm067,Haltom City,Fashion Accessories,64.0,3.0,2022-12-21,16:19:00,Ewallet,8.0,0.33,192.0
4475,Walm042,Bryan,Home And Lifestyle,33.0,2.0,2022-09-15,18:28:00,Ewallet,4.0,0.48,66.0
4476,Walm026,Denton,Fashion Accessories,27.0,3.0,2021-11-14,19:42:00,Ewallet,5.0,0.48,81.0
4477,Walm047,Flower Mound,Home And Lifestyle,45.0,2.0,2022-11-06,20:34:00,Ewallet,9.0,0.48,90.0
4478,Walm023,Midland,Fashion Accessories,32.0,2.0,2021-09-21,17:01:00,Ewallet,6.0,0.48,64.0
4479,Walm098,Mineral Wells,Home And Lifestyle,53.0,3.0,2022-10-03,20:58:00,Ewallet,6.0,0.18,159.0
4480,Walm061,Cedar Park,Fashion Accessories,80.0,2.0,2021-08-21,15:26:00,Ewallet,8.0,0.33,160.0
4481,Walm049,North Richland Hills,Home And Lifestyle,37.0,1.0,2022-10-07,20:12:00,Ewallet,6.0,0.48,37.0
4482,Walm021,Mcallen,Fashion Accessories,34.0,2.0,2020-09-26,17:42:00,Ewallet,5.0,0.48,68.0
4483,Walm085,Kerrville,Home And Lifestyle,84.0,1.0,2022-10-21,17:51:00,Ewallet,6.0,0.33,84.0
4484,Walm036,Allen,Fashion Accessories,49.0,2.0,2021-12-27,18:07:00,Ewallet,9.0,0.48,98.0
4485,Walm081,Friendswood,Home And Lifestyle,48.0,1.0,2023-09-23,15:40:00,Ewallet,9.0,0.33,48.0
4486,Walm059,Pflugerville,Fashion Accessories,67.0,2.0,2020-11-05,16:17:00,Ewallet,6.0,0.33,134.0
4487,Walm079,La Porte,Home And Lifestyle,24.0,1.0,2023-12-28,18:35:00,Ewallet,6.0,0.33,24.0
4488,Walm030,Richardson,Fashion Accessories,60.0,1.0,2020-11-23,19:22:00,Ewallet,9.0,0.48,60.0
4489,Walm030,Richardson,Home And Lifestyle,51.0,2.0,2021-08-13,19:55:00,Ewallet,8.0,0.48,102.0
4490,Walm079,La Porte,Fashion Accessories,44.0,3.0,2022-09-09,20:55:00,Ewallet,7.0,0.33,132.0
4491,Walm079,La Porte,Home And Lifestyle,75.0,3.0,2022-12-31,17:38:00,Ewallet,8.0,0.33,225.0
4492,Walm077,Coppell,Fashion Accessories,76.0,2.0,2021-11-13,17:36:00,Ewallet,8.0,0.33,152.0
4493,Walm053,Conroe,Home And Lifestyle,28.0,1.0,2020-10-15,18:40:00,Ewallet,8.0,0.57,28.0
4494,Walm013,Irving,Fashion Accessories,31.0,1.0,2022-08-11,17:46:00,Ewallet,5.0,0.48,31.0
4495,Walm019,Pasadena,Home And Lifestyle,36.0,1.0,2021-11-30,17:56:00,Ewallet,9.0,0.48,36.0
4496,Walm004,Austin,Fashion Accessories,20.0,2.0,2022-09-29,16:00:00,Ewallet,6.0,0.48,40.0
4497,Walm081,Friendswood,Home And Lifestyle,45.0,1.0,2020-12-19,18:36:00,Ewallet,6.0,0.33,45.0
4498,Walm030,Richardson,Fashion Accessories,85.0,3.0,2021-11-05,17:58:00,Ewallet,8.0,0.48,255.0
4499,Walm076,Huntsville,Home And Lifestyle,63.0,3.0,2023-08-20,17:28:00,Ewallet,9.0,0.33,189.0
4500,Walm072,Lancaster,Fashion Accessories,81.0,1.0,2021-08-18,15:11:00,Ewallet,5.0,0.33,81.0
4501,Walm022,Mesquite,Home And Lifestyle,74.0,3.0,2022-10-07,17:27:00,Ewallet,9.0,0.48,222.0
4502,Walm095,Big Spring,Fashion Accessories,72.0,2.0,2021-08-04,16:21:00,Ewallet,9.0,0.33,144.0
4503,Walm077,Coppell,Home And Lifestyle,41.0,3.0,2020-08-07,20:15:00,Ewallet,8.0,0.33,123.0
4504,Walm085,Kerrville,Fashion Accessories,19.0,3.0,2023-09-20,15:13:00,Ewallet,6.0,0.33,57.0
4505,Walm070,Hurst,Home And Lifestyle,62.0,2.0,2023-10-01,15:01:00,Ewallet,6.0,0.33,124.0
4506,Walm004,Austin,Fashion Accessories,45.0,3.0,2023-11-30,20:59:00,Ewallet,8.0,0.48,135.0
4507,Walm061,Cedar Park,Home And Lifestyle,32.0,2.0,2020-11-11,17:52:00,Ewallet,6.0,0.33,64.0
4508,Walm053,Conroe,Fashion Accessories,85.0,3.0,2020-12-07,19:37:00,Ewallet,4.0,0.21,255.0
4509,Walm095,Big Spring,Home And Lifestyle,85.0,3.0,2023-09-18,15:54:00,Ewallet,8.0,0.33,255.0
4510,Walm049,North Richland Hills,Fashion Accessories,80.0,1.0,2022-12-28,20:06:00,Ewallet,4.0,0.48,80.0
4511,Walm026,Denton,Home And Lifestyle,60.0,2.0,2023-09-23,20:53:00,Ewallet,6.0,0.48,120.0
4512,Walm049,North Richland Hills,Fashion Accessories,44.0,2.0,2020-09-22,20:26:00,Credit Card,4.0,0.48,88.0
4513,Walm034,College Station,Home And Lifestyle,54.0,1.0,2020-11-21,15:02:00,Credit Card,5.0,0.48,54.0
4514,Walm023,Midland,Fashion Accessories,34.0,1.0,2022-12-09,15:54:00,Credit Card,4.0,0.48,34.0
4515,Walm020,Killeen,Home And Lifestyle,84.0,3.0,2023-11-03,16:18:00,Credit Card,5.0,0.48,252.0
4516,Walm069,Rockwall,Fashion Accessories,81.0,1.0,2021-08-26,16:21:00,Credit Card,5.0,0.33,81.0
4517,Walm076,Huntsville,Home And Lifestyle,63.0,2.0,2023-08-27,17:06:00,Credit Card,6.0,0.33,126.0
4518,Walm034,College Station,Fashion Accessories,66.0,3.0,2022-11-02,20:18:00,Credit Card,6.0,0.48,198.0
4519,Walm047,Flower Mound,Home And Lifestyle,65.0,1.0,2022-08-26,15:52:00,Credit Card,8.0,0.48,65.0
4520,Walm093,Angleton,Fashion Accessories,23.0,2.0,2023-08-09,20:55:00,Credit Card,8.0,0.33,46.0
4521,Walm033,Pearland,Home And Lifestyle,42.0,1.0,2020-12-14,16:43:00,Credit Card,9.0,0.48,42.0
4522,Walm053,Conroe,Fashion Accessories,54.0,3.0,2023-10-03,16:32:00,Credit Card,5.0,0.21,162.0
4523,Walm059,Pflugerville,Home And Lifestyle,74.0,3.0,2022-09-03,17:11:00,Credit Card,8.0,0.33,222.0
4524,Walm048,Harlingen,Fashion Accessories,24.0,1.0,2021-12-03,19:18:00,Credit Card,8.0,0.48,24.0
4525,Walm031,Lewisville,Home And Lifestyle,25.0,3.0,2021-09-15,19:37:00,Credit Card,4.0,0.48,75.0
4526,Walm001,Houston,Fashion Accessories,51.0,1.0,2021-08-29,17:26:00,Credit Card,7.0,0.36,51.0
4527,Walm067,Haltom City,Home And Lifestyle,18.0,1.0,2021-12-04,19:54:00,Credit Card,4.0,0.33,18.0
4528,Walm044,Pharr,Fashion Accessories,35.0,1.0,2020-08-09,19:02:00,Credit Card,8.0,0.48,35.0
4529,Walm066,Grapevine,Home And Lifestyle,43.0,3.0,2022-11-12,20:57:00,Credit Card,4.0,0.33,129.0
4530,Walm036,Allen,Fashion Accessories,84.0,2.0,2020-12-03,15:11:00,Credit Card,7.0,0.48,168.0
4531,Walm051,New Braunfels,Home And Lifestyle,24.0,3.0,2020-10-27,15:14:00,Credit Card,6.0,0.48,72.0
4532,Walm068,Burleson,Fashion Accessories,74.0,2.0,2023-10-22,20:09:00,Credit Card,6.0,0.33,148.0
4533,Walm048,Harlingen,Home And Lifestyle,65.0,1.0,2022-11-08,15:02:00,Credit Card,9.0,0.48,65.0
4534,Walm028,Odessa,Fashion Accessories,63.0,3.0,2021-10-30,20:05:00,Credit Card,5.0,0.48,189.0
4535,Walm081,Friendswood,Home And Lifestyle,33.0,2.0,2023-12-01,18:11:00,Credit Card,4.0,0.33,66.0
4536,Walm057,Euless,Fashion Accessories,71.0,1.0,2023-12-18,16:49:00,Credit Card,5.0,0.33,71.0
4537,Walm033,Pearland,Home And Lifestyle,31.0,2.0,2023-10-28,18:45:00,Credit Card,6.0,0.48,62.0
4538,Walm057,Euless,Fashion Accessories,16.0,1.0,2021-12-01,16:19:00,Credit Card,8.0,0.33,16.0
4539,Walm040,Edinburg,Home And Lifestyle,42.0,3.0,2020-08-09,20:54:00,Credit Card,4.0,0.48,126.0
4540,Walm040,Edinburg,Fashion Accessories,62.0,2.0,2021-10-17,15:32:00,Credit Card,9.0,0.48,124.0
4541,Walm080,Nacogdoches,Home And Lifestyle,51.0,2.0,2022-10-01,17:02:00,Credit Card,9.0,0.33,102.0
4542,Walm036,Allen,Fashion Accessories,52.0,3.0,2021-08-29,18:29:00,Credit Card,9.0,0.48,156.0
4543,Walm018,Frisco,Home And Lifestyle,46.0,2.0,2023-12-24,16:01:00,Credit Card,8.0,0.48,92.0
4544,Walm058,Port Arthur,Fashion Accessories,49.0,1.0,2020-12-08,15:44:00,Credit Card,6.0,0.33,49.0
4545,Walm081,Friendswood,Home And Lifestyle,26.0,3.0,2020-11-12,15:02:00,Credit Card,7.0,0.33,78.0
4546,Walm024,Carrollton,Fashion Accessories,17.0,1.0,2021-12-05,17:36:00,Credit Card,8.0,0.48,17.0
4547,Walm094,Alamo,Home And Lifestyle,33.0,3.0,2023-09-19,16:28:00,Credit Card,7.0,0.33,99.0
4548,Walm015,Grand Prairie,Fashion Accessories,29.0,1.0,2023-12-06,17:40:00,Credit Card,5.0,0.48,29.0
4549,Walm028,Odessa,Home And Lifestyle,80.0,2.0,2023-09-07,19:52:00,Credit Card,8.0,0.48,160.0
4550,Walm072,Lancaster,Fashion Accessories,34.0,2.0,2021-12-21,15:26:00,Credit Card,9.0,0.33,68.0
4551,Walm044,Pharr,Home And Lifestyle,31.0,3.0,2020-10-19,16:24:00,Credit Card,6.0,0.48,93.0
4552,Walm085,Kerrville,Fashion Accessories,52.0,2.0,2021-12-29,15:32:00,Credit Card,4.0,0.33,104.0
4553,Walm001,Houston,Home And Lifestyle,44.0,2.0,2022-10-18,20:12:00,Credit Card,7.0,0.36,88.0
4554,Walm095,Big Spring,Fashion Accessories,75.0,1.0,2022-12-12,17:11:00,Credit Card,9.0,0.33,75.0
4555,Walm010,Laredo,Home And Lifestyle,72.0,3.0,2023-11-27,17:56:00,Credit Card,5.0,0.48,216.0
4556,Walm076,Huntsville,Fashion Accessories,59.0,2.0,2020-12-29,18:44:00,Credit Card,7.0,0.33,118.0
4557,Walm070,Hurst,Home And Lifestyle,33.0,1.0,2021-12-19,17:36:00,Credit Card,7.0,0.33,33.0
4558,Walm001,Houston,Fashion Accessories,68.0,1.0,2022-08-11,15:01:00,Credit Card,7.0,0.36,68.0
4559,Walm100,Canyon,Home And Lifestyle,65.0,3.0,2020-10-12,18:04:00,Credit Card,9.0,0.18,195.0
4560,Walm096,Eagle Pass,Fashion Accessories,65.0,1.0,2021-08-17,15:35:00,Credit Card,7.0,0.18,65.0
4561,Walm040,Edinburg,Home And Lifestyle,36.0,1.0,2021-10-22,15:36:00,Credit Card,8.0,0.48,36.0
4562,Walm093,Angleton,Fashion Accessories,52.0,2.0,2023-09-19,19:42:00,Credit Card,6.0,0.33,104.0
4563,Walm008,Corpus Christi,Home And Lifestyle,65.0,2.0,2023-08-25,15:15:00,Credit Card,7.0,0.48,130.0
4564,Walm018,Frisco,Fashion Accessories,19.0,1.0,2023-08-29,18:24:00,Credit Card,8.0,0.48,19.0
4565,Walm034,College Station,Home And Lifestyle,40.0,1.0,2023-10-15,19:05:00,Credit Card,7.0,0.48,40.0
4566,Walm091,Little Elm,Fashion Accessories,38.0,3.0,2022-11-03,15:04:00,Credit Card,4.0,0.33,114.0
4567,Walm100,Canyon,Home And Lifestyle,56.0,1.0,2023-11-27,17:33:00,Credit Card,6.0,0.18,56.0
4568,Walm094,Alamo,Fashion Accessories,69.0,2.0,2022-12-23,19:38:00,Credit Card,9.0,0.33,138.0
4569,Walm091,Little Elm,Home And Lifestyle,80.0,1.0,2020-10-14,18:38:00,Credit Card,7.0,0.33,80.0
4570,Walm011,Lubbock,Fashion Accessories,85.0,1.0,2021-11-04,16:34:00,Credit Card,7.0,0.48,85.0
4571,Walm004,Austin,Home And Lifestyle,80.0,2.0,2020-09-27,19:53:00,Credit Card,7.0,0.48,160.0
4572,Walm047,Flower Mound,Fashion Accessories,67.0,3.0,2020-10-21,20:31:00,Credit Card,8.0,0.48,201.0
4573,Walm069,Rockwall,Home And Lifestyle,24.0,1.0,2020-08-01,18:05:00,Credit Card,6.0,0.33,24.0
4574,Walm036,Allen,Fashion Accessories,52.0,3.0,2022-08-20,19:57:00,Credit Card,8.0,0.48,156.0
4575,Walm026,Denton,Home And Lifestyle,62.0,2.0,2022-11-17,19:19:00,Credit Card,5.0,0.48,124.0
4576,Walm069,Rockwall,Fashion Accessories,81.0,1.0,2020-10-01,19:05:00,Credit Card,7.0,0.33,81.0
4577,Walm017,Mckinney,Home And Lifestyle,58.0,2.0,2023-08-21,16:24:00,Credit Card,6.0,0.48,116.0
4578,Walm093,Angleton,Fashion Accessories,57.0,1.0,2022-11-08,17:26:00,Credit Card,5.0,0.33,57.0
4579,Walm067,Haltom City,Home And Lifestyle,74.0,1.0,2023-08-23,17:09:00,Credit Card,9.0,0.33,74.0
4580,Walm079,La Porte,Fashion Accessories,73.0,3.0,2021-12-26,19:56:00,Credit Card,6.0,0.33,219.0
4581,Walm030,Richardson,Home And Lifestyle,50.0,1.0,2020-12-17,17:23:00,Credit Card,4.0,0.48,50.0
4582,Walm053,Conroe,Fashion Accessories,68.0,1.0,2020-09-29,19:17:00,Credit Card,8.0,0.21,68.0
4583,Walm095,Big Spring,Home And Lifestyle,73.0,1.0,2020-09-09,15:09:00,Credit Card,8.0,0.33,73.0
4584,Walm009,Plano,Fashion Accessories,33.0,3.0,2021-10-26,15:57:00,Credit Card,4.0,0.48,99.0
4585,Walm096,Eagle Pass,Home And Lifestyle,64.0,3.0,2020-11-17,20:56:00,Credit Card,4.0,0.18,192.0
4586,Walm052,Mansfield,Fashion Accessories,42.0,3.0,2022-08-01,18:32:00,Credit Card,5.0,0.57,126.0
4587,Walm059,Pflugerville,Home And Lifestyle,55.0,3.0,2023-12-20,18:10:00,Credit Card,6.0,0.33,165.0
4588,Walm005,Fort Worth,Fashion Accessories,58.0,2.0,2020-12-28,18:22:00,Credit Card,4.0,0.48,116.0
4589,Walm033,Pearland,Home And Lifestyle,48.0,3.0,2021-11-28,17:15:00,Credit Card,8.0,0.48,144.0
4590,Walm091,Little Elm,Fashion Accessories,46.0,3.0,2020-12-25,19:50:00,Credit Card,6.0,0.33,138.0
4591,Walm090,Brownwood,Home And Lifestyle,29.0,3.0,2023-12-22,19:08:00,Credit Card,8.0,0.33,87.0
4592,Walm076,Huntsville,Fashion Accessories,36.0,2.0,2021-11-20,20:18:00,Credit Card,7.0,0.33,72.0
4593,Walm061,Cedar Park,Home And Lifestyle,82.0,1.0,2020-08-30,18:43:00,Credit Card,9.0,0.33,82.0
4594,Walm034,College Station,Fashion Accessories,23.0,3.0,2022-09-21,20:33:00,Credit Card,9.0,0.48,69.0
4595,Walm042,Bryan,Home And Lifestyle,71.0,1.0,2020-10-01,17:25:00,Credit Card,6.0,0.48,71.0
4596,Walm021,Mcallen,Fashion Accessories,46.0,2.0,2022-08-31,20:53:00,Credit Card,4.0,0.48,92.0
4597,Walm071,Lufkin,Home And Lifestyle,25.0,1.0,2022-10-05,20:51:00,Credit Card,6.0,0.33,25.0
4598,Walm014,Amarillo,Fashion Accessories,57.0,1.0,2022-11-14,15:05:00,Credit Card,6.0,0.48,57.0
4599,Walm057,Euless,Home And Lifestyle,64.0,1.0,2020-11-04,20:01:00,Credit Card,6.0,0.33,64.0
4600,Walm049,North Richland Hills,Fashion Accessories,54.0,1.0,2020-10-22,16:05:00,Credit Card,6.0,0.48,54.0
4601,Walm026,Denton,Home And Lifestyle,66.0,3.0,2023-08-09,18:51:00,Credit Card,6.0,0.48,198.0
4602,Walm070,Hurst,Fashion Accessories,33.0,2.0,2020-10-05,20:53:00,Credit Card,9.0,0.33,66.0
4603,Walm021,Mcallen,Home And Lifestyle,79.0,3.0,2022-08-17,18:40:00,Credit Card,7.0,0.48,237.0
4604,Walm002,Dallas,Fashion Accessories,25.0,2.0,2022-09-05,16:31:00,Credit Card,5.0,0.36,50.0
4605,Walm085,Kerrville,Home And Lifestyle,78.0,2.0,2020-10-20,15:04:00,Credit Card,5.0,0.33,156.0
4606,Walm053,Conroe,Fashion Accessories,35.0,3.0,2022-08-25,19:16:00,Credit Card,9.0,0.21,105.0
4607,Walm061,Cedar Park,Home And Lifestyle,35.0,2.0,2020-08-29,16:13:00,Credit Card,8.0,0.33,70.0
4608,Walm008,Corpus Christi,Fashion Accessories,47.0,1.0,2023-08-01,19:23:00,Credit Card,6.0,0.48,47.0
4609,Walm100,Canyon,Home And Lifestyle,49.0,1.0,2023-12-18,17:16:00,Credit Card,8.0,0.18,49.0
4610,Walm080,Nacogdoches,Fashion Accessories,61.0,1.0,2023-08-14,18:26:00,Credit Card,4.0,0.33,61.0
4611,Walm002,Dallas,Home And Lifestyle,21.0,3.0,2023-09-30,18:19:00,Credit Card,4.0,0.36,63.0
4612,Walm030,Richardson,Fashion Accessories,16.0,1.0,2023-12-16,17:52:00,Credit Card,9.0,0.48,16.0
4613,Walm094,Alamo,Home And Lifestyle,48.0,1.0,2021-12-24,18:36:00,Credit Card,9.0,0.33,48.0
4614,Walm069,Rockwall,Fashion Accessories,55.0,1.0,2022-12-13,15:07:00,Credit Card,9.0,0.33,55.0
4615,Walm031,Lewisville,Home And Lifestyle,41.0,1.0,2021-12-22,16:33:00,Credit Card,6.0,0.48,41.0
4616,Walm064,Bedford,Fashion Accessories,23.0,3.0,2020-12-01,16:21:00,Credit Card,5.0,0.33,69.0
4617,Walm069,Rockwall,Home And Lifestyle,40.0,1.0,2021-11-22,16:08:00,Credit Card,5.0,0.33,40.0
4618,Walm058,Port Arthur,Fashion Accessories,85.0,2.0,2022-09-28,20:54:00,Credit Card,8.0,0.33,170.0
4619,Walm060,Desoto,Home And Lifestyle,49.0,3.0,2023-12-10,19:41:00,Credit Card,4.0,0.33,147.0
4620,Walm094,Alamo,Fashion Accessories,52.0,2.0,2021-10-05,16:19:00,Credit Card,5.0,0.33,104.0
4621,Walm076,Huntsville,Home And Lifestyle,44.0,1.0,2022-12-10,20:23:00,Credit Card,6.0,0.33,44.0
4622,Walm095,Big Spring,Fashion Accessories,21.0,1.0,2022-08-19,15:23:00,Credit Card,5.0,0.33,21.0
4623,Walm015,Grand Prairie,Home And Lifestyle,21.0,2.0,2020-08-12,15:33:00,Credit Card,4.0,0.48,42.0
4624,Walm098,Mineral Wells,Fashion Accessories,53.0,2.0,2021-11-01,19:46:00,Credit Card,4.0,0.18,106.0
4625,Walm059,Pflugerville,Home And Lifestyle,25.0,1.0,2023-11-12,18:24:00,Credit Card,6.0,0.33,25.0
4626,Walm042,Bryan,Fashion Accessories,26.0,3.0,2022-09-04,17:33:00,Credit Card,5.0,0.48,78.0
4627,Walm052,Mansfield,Home And Lifestyle,83.0,3.0,2022-08-23,18:08:00,Credit Card,8.0,0.57,249.0
4628,Walm011,Lubbock,Fashion Accessories,24.0,1.0,2021-09-19,15:21:00,Credit Card,5.0,0.48,24.0
4629,Walm002,Dallas,Home And Lifestyle,41.0,3.0,2020-09-13,21:00:00,Credit Card,4.0,0.36,123.0
4630,Walm079,La Porte,Fashion Accessories,43.0,1.0,2020-10-21,19:02:00,Credit Card,7.0,0.33,43.0
4631,Walm071,Lufkin,Home And Lifestyle,38.0,1.0,2022-08-13,16:23:00,Credit Card,5.0,0.33,38.0
4632,Walm020,Killeen,Fashion Accessories,62.0,2.0,2021-08-29,15:20:00,Credit Card,8.0,0.48,124.0
4633,Walm058,Port Arthur,Home And Lifestyle,57.0,3.0,2022-11-04,20:51:00,Credit Card,5.0,0.33,171.0
4634,Walm049,North Richland Hills,Fashion Accessories,60.0,2.0,2023-08-19,20:13:00,Credit Card,9.0,0.48,120.0
4635,Walm080,Nacogdoches,Home And Lifestyle,72.0,1.0,2023-12-09,19:53:00,Credit Card,7.0,0.33,72.0
4636,Walm070,Hurst,Fashion Accessories,84.0,3.0,2022-11-19,20:23:00,Credit Card,9.0,0.33,252.0
4637,Walm015,Grand Prairie,Home And Lifestyle,37.0,3.0,2021-11-22,18:00:00,Credit Card,8.0,0.48,111.0
4638,Walm051,New Braunfels,Fashion Accessories,37.0,2.0,2020-12-01,18:19:00,Credit Card,4.0,0.57,74.0
4639,Walm043,Baytown,Home And Lifestyle,22.0,3.0,2023-12-28,18:59:00,Credit Card,4.0,0.48,66.0
4640,Walm014,Amarillo,Fashion Accessories,52.0,3.0,2023-09-01,17:27:00,Credit Card,4.0,0.48,156.0
4641,Walm042,Bryan,Home And Lifestyle,57.0,3.0,2021-10-06,20:27:00,Credit Card,8.0,0.48,171.0
4642,Walm045,Missouri City,Fashion Accessories,19.0,2.0,2021-08-11,18:26:00,Credit Card,6.0,0.48,38.0
4643,Walm027,Abilene,Home And Lifestyle,71.0,1.0,2023-09-11,15:28:00,Credit Card,4.0,0.48,71.0
4644,Walm083,Farmers Branch,Fashion Accessories,76.0,3.0,2021-10-15,18:07:00,Credit Card,4.0,0.33,228.0
4645,Walm017,Mckinney,Home And Lifestyle,31.0,3.0,2023-11-08,19:27:00,Credit Card,4.0,0.48,93.0
4646,Walm081,Friendswood,Fashion Accessories,43.0,3.0,2023-09-24,19:22:00,Credit Card,4.0,0.33,129.0
4647,Walm027,Abilene,Home And Lifestyle,29.0,3.0,2022-11-30,19:36:00,Credit Card,6.0,0.48,87.0
4648,Walm077,Coppell,Fashion Accessories,44.0,1.0,2023-11-19,18:23:00,Credit Card,9.0,0.33,44.0
4649,Walm094,Alamo,Home And Lifestyle,74.0,3.0,2022-08-14,16:22:00,Credit Card,7.0,0.33,222.0
4650,Walm036,Allen,Fashion Accessories,35.0,2.0,2020-12-05,18:13:00,Credit Card,5.0,0.48,70.0
4651,Walm010,Laredo,Home And Lifestyle,49.0,2.0,2021-12-31,18:50:00,Credit Card,4.0,0.48,98.0
4652,Walm016,Brownsville,Fashion Accessories,49.0,2.0,2022-08-09,15:59:00,Credit Card,8.0,0.48,98.0
4653,Walm018,Frisco,Home And Lifestyle,15.0,3.0,2020-12-27,16:19:00,Credit Card,6.0,0.48,45.0
4654,Walm064,Bedford,Fashion Accessories,17.0,3.0,2020-10-16,18:39:00,Credit Card,4.0,0.33,51.0
4655,Walm061,Cedar Park,Home And Lifestyle,35.0,2.0,2020-11-02,17:06:00,Credit Card,5.0,0.33,70.0
4656,Walm037,League City,Fashion Accessories,26.0,2.0,2022-10-07,18:42:00,Credit Card,4.0,0.48,52.0
4657,Walm042,Bryan,Home And Lifestyle,75.0,1.0,2021-09-29,20:14:00,Credit Card,9.0,0.48,75.0
4658,Walm049,North Richland Hills,Fashion Accessories,18.0,1.0,2022-12-09,18:12:00,Credit Card,5.0,0.48,18.0
4659,Walm001,Houston,Home And Lifestyle,41.0,2.0,2021-09-14,16:22:00,Credit Card,6.0,0.36,82.0
4660,Walm041,Mission,Fashion Accessories,74.0,3.0,2020-09-05,19:38:00,Ewallet,5.0,0.48,222.0
4661,Walm037,League City,Home And Lifestyle,29.0,1.0,2020-09-06,18:47:00,Credit Card,5.0,0.48,29.0
4662,Walm060,Desoto,Fashion Accessories,73.0,3.0,2022-10-01,18:25:00,Credit Card,5.0,0.33,219.0
4663,Walm015,Grand Prairie,Home And Lifestyle,73.0,2.0,2023-11-11,17:37:00,Credit Card,5.0,0.48,146.0
4664,Walm067,Haltom City,Fashion Accessories,22.0,3.0,2023-09-30,16:22:00,Credit Card,7.0,0.33,66.0
4665,Walm079,La Porte,Home And Lifestyle,45.0,1.0,2023-08-19,16:06:00,Credit Card,6.0,0.33,45.0
4666,Walm053,Conroe,Fashion Accessories,74.0,2.0,2020-10-21,17:54:00,Credit Card,4.0,0.21,148.0
4667,Walm059,Pflugerville,Home And Lifestyle,43.0,3.0,2021-11-08,20:00:00,Credit Card,6.0,0.33,129.0
4668,Walm008,Corpus Christi,Fashion Accessories,30.0,3.0,2022-09-01,17:09:00,Credit Card,9.0,0.48,90.0
4669,Walm085,Kerrville,Home And Lifestyle,69.0,1.0,2023-12-08,15:31:00,Credit Card,7.0,0.33,69.0
4670,Walm039,Longview,Fashion Accessories,18.0,3.0,2021-09-10,18:46:00,Credit Card,7.0,0.48,54.0
4671,Walm096,Eagle Pass,Home And Lifestyle,37.0,2.0,2020-12-23,18:19:00,Credit Card,6.0,0.18,74.0
4672,Walm081,Friendswood,Fashion Accessories,33.0,2.0,2022-09-14,17:25:00,Credit Card,8.0,0.33,66.0
4673,Walm066,Grapevine,Home And Lifestyle,64.0,2.0,2021-11-29,18:57:00,Credit Card,9.0,0.33,128.0
4674,Walm062,Galveston,Fashion Accessories,33.0,3.0,2021-08-17,17:15:00,Credit Card,5.0,0.33,99.0
4675,Walm048,Harlingen,Home And Lifestyle,37.0,2.0,2021-09-16,17:56:00,Credit Card,6.0,0.48,74.0
4676,Walm036,Allen,Fashion Accessories,71.0,3.0,2020-09-13,19:39:00,Credit Card,4.0,0.48,213.0
4677,Walm041,Mission,Home And Lifestyle,23.0,3.0,2023-10-20,20:54:00,Ewallet,8.0,0.48,69.0
4678,Walm081,Friendswood,Fashion Accessories,55.0,3.0,2022-08-02,18:51:00,Credit Card,9.0,0.33,165.0
4679,Walm023,Midland,Home And Lifestyle,79.0,2.0,2021-10-28,16:42:00,Credit Card,8.0,0.48,158.0
4680,Walm083,Farmers Branch,Fashion Accessories,66.0,1.0,2023-12-15,19:44:00,Credit Card,4.0,0.33,66.0
4681,Walm005,Fort Worth,Home And Lifestyle,71.0,2.0,2020-12-16,20:43:00,Credit Card,9.0,0.48,142.0
4682,Walm012,Garland,Fashion Accessories,33.0,1.0,2023-12-08,19:32:00,Credit Card,7.0,0.48,33.0
4683,Walm060,Desoto,Home And Lifestyle,21.0,3.0,2021-11-14,19:24:00,Credit Card,6.0,0.33,63.0
4684,Walm021,Mcallen,Fashion Accessories,63.0,1.0,2023-11-06,16:58:00,Credit Card,4.0,0.48,63.0
4685,Walm041,Mission,Home And Lifestyle,39.0,3.0,2020-11-07,15:51:00,Ewallet,5.0,0.48,117.0
4686,Walm068,Burleson,Fashion Accessories,22.0,3.0,2023-12-31,16:22:00,Credit Card,4.0,0.33,66.0
4687,Walm091,Little Elm,Home And Lifestyle,63.0,2.0,2022-10-31,20:06:00,Credit Card,8.0,0.33,126.0
4688,Walm001,Houston,Fashion Accessories,77.0,3.0,2021-09-23,20:00:00,Credit Card,6.0,0.36,231.0
4689,Walm016,Brownsville,Home And Lifestyle,31.0,1.0,2021-09-11,17:35:00,Credit Card,9.0,0.48,31.0
4690,Walm027,Abilene,Fashion Accessories,28.0,2.0,2021-10-27,18:04:00,Credit Card,7.0,0.48,56.0
4691,Walm095,Big Spring,Home And Lifestyle,78.0,2.0,2023-11-17,16:41:00,Credit Card,8.0,0.33,156.0
4692,Walm076,Huntsville,Fashion Accessories,17.0,1.0,2020-10-13,20:06:00,Credit Card,7.0,0.33,17.0
